CustomerID,State,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Avg_Monthly_Charge,Tenure_Group
3446-QDSZF,California,Homewood,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.5,227.35,No,0,66,2328,,56.8375,0-1yr
5117-IFGPS,California,Tahoe City,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.3,2357.75,No,0,67,2217,,81.30172413793103,2-3yr
7379-FNIUJ,California,Olympic Valley,Male,No,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.2,198.5,No,0,23,4855,,99.25,0-1yr
1627-AFWVJ,California,Tahoe Vista,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,554.25,No,0,35,2265,,19.112068965517242,2-3yr
4486-EFAEB,California,Los Angeles,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.4,251.65,No,0,54,2486,,19.357692307692307,1-2yr
0060-FUALY,California,Los Angeles,Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.75,5597.65,No,0,26,5238,,94.87542372881356,4-5yr
6954-OOYZZ,California,Los Angeles,Male,No,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,768.05,No,0,44,2935,,42.669444444444444,1-2yr
7088-FBAWU,California,Los Angeles,Female,No,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.55,1215.8,No,0,22,4451,,71.51764705882353,1-2yr
8313-AFGBW,California,Los Angeles,Male,No,Yes,No,47,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,73.6,3522.65,No,0,51,4795,,74.95,3-4yr
3097-IDVPU,California,Los Angeles,Male,No,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.1,910.45,No,0,76,5749,,47.91842105263158,1-2yr
2197-OMWGI,California,Los Angeles,Female,Yes,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,53.0,3656.25,No,0,31,5583,,53.768382352941174,5-6yr
2303-PJYHN,California,Los Angeles,Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.85,52.0,No,0,80,4107,,26.0,0-1yr
9795-VOWON,California,Los Angeles,Male,No,No,No,7,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.35,150.85,No,0,26,4665,,21.55,0-1yr
1237-WIYYZ,California,Los Angeles,Female,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.55,389.25,No,0,28,2386,,21.625,1-2yr
1987-AUELQ,California,Los Angeles,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1873.7,No,0,52,6334,,26.390140845070423,5-6yr
7852-LECYP,California,Los Angeles,Male,Yes,Yes,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),93.8,1261.0,No,0,43,5870,,97.0,1-2yr
4822-LPTYJ,California,Los Angeles,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.75,7346.2,No,0,45,4655,,102.03055555555555,5-6yr
8165-CBKXO,California,Los Angeles,Male,No,Yes,Yes,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),56.75,3708.4,No,0,46,5748,,56.18787878787879,5-6yr
6527-PZFPV,California,Los Angeles,Male,No,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.8,469.65,No,0,48,4654,,19.568749999999998,1-2yr
9593-CVZKR,California,Los Angeles,Female,No,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.45,1385.85,No,0,52,5577,,24.74732142857143,4-5yr
8595-SIZNC,California,Los Angeles,Female,Yes,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.6,548.8,No,0,75,2628,,24.94545454545454,1-2yr
5236-XMZJY,California,Los Angeles,Female,No,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),59.65,2536.55,No,0,80,3048,,60.394047619047626,3-4yr
4827-DPADN,California,Los Angeles,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.3,6042.7,No,0,61,4505,,83.92638888888888,5-6yr
2694-CIUMO,California,Los Angeles,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.55,958.25,No,0,62,3445,,79.85416666666667,0-1yr
5846-ABOBJ,California,Los Angeles,Male,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.45,1730.65,No,0,72,4766,,24.375352112676058,5-6yr
1439-LCGVL,California,Los Angeles,Female,No,Yes,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.2,459.6,No,0,39,3656,,17.676923076923078,2-3yr
0909-SDHNU,California,Los Angeles,Female,No,No,Yes,7,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.8,201.95,No,0,56,4236,,28.849999999999998,0-1yr
4647-XXZAM,California,Los Angeles,Female,No,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.5,285.2,No,0,51,5450,,47.53333333333333,0-1yr
7740-KKCXF,California,Los Angeles,Male,No,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),30.05,1529.45,No,0,21,5045,,29.98921568627451,4-5yr
5360-XGYAZ,California,Los Angeles,Male,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.65,4664.5,No,0,47,4934,,64.78472222222223,5-6yr
3557-HTYWR,California,Los Angeles,Female,No,No,No,47,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,74.05,3496.3,No,0,75,2831,,74.38936170212766,3-4yr
8920-NAVAY,California,Los Angeles,Male,Yes,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.75,7053.35,No,0,43,5166,,113.76370967741936,5-6yr
1699-TLDLZ,California,Los Angeles,Female,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,301.55,No,0,43,5293,,18.846875,1-2yr
5600-PDUJF,California,Los Angeles,Male,No,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,312.7,No,0,75,5552,,52.11666666666667,0-1yr
0567-XRHCU,California,Los Angeles,Female,No,Yes,Yes,69,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),43.95,2960.1,No,0,73,4479,,42.9,5-6yr
2067-QYTCF,California,Los Angeles,Female,No,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.15,6953.4,No,0,55,5455,,108.646875,5-6yr
7407-SUJIZ,California,Los Angeles,Male,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,541.5,No,0,50,2305,,21.66,2-3yr
9150-KPBJQ,California,Los Angeles,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,116.85,No,0,27,3945,,19.474999999999998,0-1yr
0052-DCKON,California,Los Angeles,Male,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),115.8,7942.15,No,0,42,5845,,120.33560606060605,5-6yr
3654-ARMGP,California,Los Angeles,Female,No,No,No,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.65,5321.25,No,0,79,4730,,87.23360655737704,5-6yr
9699-UBQFS,California,Los Angeles,Female,Yes,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.5,4156.8,No,0,32,4745,,96.66976744186047,3-4yr
9367-TCUYN,California,Los Angeles,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,223.6,No,0,32,5179,,18.633333333333333,0-1yr
1261-FWTTE,California,Los Angeles,Male,Yes,No,No,23,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.65,768.45,No,0,67,2307,,33.410869565217396,1-2yr
3528-HFRIQ,California,Los Angeles,Male,Yes,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.3,3765.05,No,0,51,5491,,53.02887323943662,5-6yr
0708-SJDIS,California,West Hollywood,Female,No,No,No,34,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,65.0,2157.5,No,0,55,5567,,63.455882352941174,2-3yr
2073-QBVBI,California,Los Angeles,Female,No,Yes,No,41,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,35.45,1391.65,No,0,80,2954,,33.94268292682927,3-4yr
6928-ONTRW,California,Bell,Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1379.8,No,0,33,5451,,19.163888888888888,5-6yr
3320-VEOYC,California,Beverly Hills,Male,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,1273.3,No,0,78,3502,,90.95,1-2yr
5231-FIQPA,California,Beverly Hills,Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,810.45,No,0,40,3523,,19.76707317073171,3-4yr
6617-WLBQC,California,Beverly Hills,Female,No,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.85,1810.85,No,0,80,5939,,78.73260869565217,1-2yr
2599-CIPQE,California,Compton,Male,No,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.3,7782.85,No,0,61,5737,,109.61760563380282,5-6yr
8774-GSBUN,California,Compton,Male,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1797.1,No,0,46,6011,,24.959722222222222,5-6yr
7326-RIGQZ,California,Culver City,Male,No,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,377.85,No,0,62,2651,,62.975,0-1yr
1401-FTHFQ,California,Culver City,Male,No,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.0,445.3,No,0,62,2170,,19.360869565217392,1-2yr
0254-FNMCI,California,Downey,Female,No,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,7624.2,No,0,37,5234,,105.89166666666667,5-6yr
1848-LBZHY,California,Downey,Female,No,Yes,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.3,355.1,No,0,42,2547,,50.728571428571435,0-1yr
8118-TJAFG,California,Gardena,Male,No,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,No,0,60,2757,,100.76111111111112,0-1yr
5429-LWCMV,California,Gardena,Female,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.15,1057.55,No,0,80,4041,,88.12916666666666,0-1yr
7298-IZWLY,California,Gardena,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,No,0,25,2742,,19.4,0-1yr
9758-MFWGD,California,Hawthorne,Female,Yes,Yes,Yes,48,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),29.9,1388.75,No,0,49,2617,,28.932291666666668,3-4yr
3955-JBZZM,California,Hermosa Beach,Male,No,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.8,1641.3,No,0,80,2317,,82.065,1-2yr
4815-TUMEQ,California,Lynwood,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.3,185.2,No,0,38,4190,,18.52,0-1yr
9909-IDLEK,California,Malibu,Male,No,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,96.8,1826.7,No,0,26,3222,,91.33500000000001,1-2yr
4092-OFQZS,California,Manhattan Beach,Male,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,417.5,No,0,40,4147,,20.875,1-2yr
1561-BWHIN,California,Maywood,Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,344.5,No,0,27,4464,,18.13157894736842,1-2yr
9927-DSWDF,California,Palos Verdes Peninsula,Male,No,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,No,0,68,2429,,99.1159090909091,1-2yr
9500-LTVBP,California,Rancho Palos Verdes,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.05,2835.9,No,0,31,3999,,81.02571428571429,2-3yr
7252-NTGSS,California,Redondo Beach,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,No,0,48,4131,,45.15,0-1yr
8149-AIQCG,California,Redondo Beach,Male,No,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.15,2730.85,No,0,62,3271,,70.02179487179487,3-4yr
1360-JYXKQ,California,South Gate,Female,Yes,Yes,No,54,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.1,5437.1,No,0,54,4118,,100.68703703703704,4-5yr
0899-WZRSD,California,Marina Del Rey,Male,No,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.35,5794.45,No,0,31,5680,,103.47232142857142,4-5yr
3255-GRXMG,California,Playa Del Rey,Male,No,No,Yes,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.65,747.2,No,0,75,4403,,41.51111111111111,1-2yr
4828-FAZPK,California,Inglewood,Female,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.95,1267.95,No,0,65,3855,,79.246875,1-2yr
6094-ZIVKX,California,Inglewood,Female,No,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),54.45,3674.95,No,0,45,6309,,54.04338235294117,5-6yr
6925-BAYGL,California,Inglewood,Female,Yes,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.1,1275.6,No,0,70,5295,,24.067924528301884,4-5yr
3262-EIDHV,California,Inglewood,Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.7,5893.9,No,0,49,6375,,81.85972222222222,5-6yr
7354-OIJLX,California,Inglewood,Male,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,No,0,70,5212,,80.51666666666667,0-1yr
1376-HHBDV,California,Santa Monica,Female,No,No,No,30,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,1536.75,No,0,71,4864,,51.225,2-3yr
6133-OZILE,California,Santa Monica,Female,No,No,No,18,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,No,0,32,5381,,33.73888888888889,1-2yr
4135-FRWKJ,California,Santa Monica,Female,Yes,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4154.55,No,0,42,4319,,75.53727272727274,4-5yr
6551-ZCOTS,California,Torrance,Male,Yes,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.9,847.8,No,0,52,5756,,25.690909090909088,2-3yr
7191-ADRGF,California,Torrance,Male,No,Yes,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),54.3,2390.45,No,0,64,3222,,54.32840909090908,3-4yr
5018-LXQQG,California,Torrance,Female,No,Yes,Yes,30,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.3,1923.5,No,0,80,4631,,64.11666666666666,2-3yr
6892-BOGQE,California,Whittier,Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.9,1493.2,No,0,53,4030,,21.03098591549296,5-6yr
1746-TGTWV,California,Whittier,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.35,75.35,No,0,70,3514,,75.35,0-1yr
5995-SNNEW,California,Whittier,Male,Yes,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,2184.85,No,0,37,5883,,94.99347826086957,1-2yr
8050-WYBND,California,Whittier,Female,No,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,No,0,28,5941,,46.88181818181818,1-2yr
2821-WARNZ,California,Buena Park,Female,No,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.45,921.3,No,0,34,4170,,18.802040816326528,4-5yr
4879-GZLFH,California,Buena Park,Female,No,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,No,0,33,5697,,92.27142857142857,3-4yr
8314-HTWVE,California,Cypress,Female,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,No,0,60,3973,,20.592857142857145,0-1yr
9402-ROUMJ,California,La Habra,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.25,6689.0,No,0,64,5588,,99.83582089552239,5-6yr
2507-QZPQS,California,La Mirada,Male,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.7,1451.1,No,0,23,4999,,96.74,1-2yr
7159-NOKYQ,California,Montebello,Male,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,93.15,6368.2,No,0,59,4001,,95.04776119402985,5-6yr
5707-ZMDJP,California,Norwalk,Male,No,Yes,Yes,53,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,No,0,27,4590,,70.36981132075472,4-5yr
8779-YIQQA,California,Pico Rivera,Male,No,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,350.1,No,0,47,3243,,16.67142857142857,1-2yr
7136-IHZJA,California,Santa Fe Springs,Female,No,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.35,2847.2,No,0,43,5807,,71.17999999999999,3-4yr
8966-OIQHG,California,Stanton,Female,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.75,452.35,No,0,59,2258,,20.561363636363637,1-2yr
7074-STDCN,California,Artesia,Male,No,No,No,39,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.6,1494.5,No,0,58,4436,,38.32051282051282,3-4yr
8739-QOTTN,California,Avalon,Female,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,41.85,No,0,74,5761,,20.925,0-1yr
1399-OUPJN,California,Bellflower,Female,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1272.05,No,0,80,4235,,22.316666666666666,4-5yr
0277-BKSQP,California,Harbor City,Male,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.4,475.1,No,0,62,4854,,59.3875,0-1yr
5774-XZTQC,California,Lakewood,Female,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,150.75,No,0,75,4484,,21.535714285714285,0-1yr
